date,location_name,deaths_mean,deaths_lower,deaths_upper,totdea_mean,totdea_lower,totdea_upper,deaths_mean_smoothed,deaths_lower_smoothed,deaths_upper_smoothed,totdea_mean_smoothed,totdea_lower_smoothed,totdea_upper_smoothed,confirmed_infections,est_infections_mean,est_infections_lower,est_infections_upper,deaths_mean_p100k_rate,deaths_lower_p100k_rate,deaths_upper_p100k_rate,totdea_mean_p100k_rate,totdea_lower_p100k_rate,totdea_upper_p100k_rate,deaths_mean_smoothed_p100k_rate,deaths_lower_smoothed_p100k_rate,deaths_upper_smoothed_p100k_rate,totdea_mean_smoothed_p100k_rate,totdea_lower_smoothed_p100k_rate,totdea_upper_smoothed_p100k_rate,confirmed_infections_p100k_rate,est_infections_mean_p100k_rate,est_infections_lower_p100k_rate,est_infections_upper_p100k_rate,inf_cuml_mean,inf_cuml_upper,inf_cuml_lower
9/24/20,United States of America,898,,,203879,,,747.0284833,747.0284833,747.0284833,203375.1007,203364.7381,203387.6335,45020,,,,0.273798243,,,62.16226279,,,0.227767357,0.227767357,0.227767357,62.008625,62.00546546,62.01244621,13.72649989,50.65244598,48.3961325,52.91293467,31426160.59,35276770.59,27916044.11
9/25/20,United States of America,978,,,204857,,,740.8679016,740.8679016,740.8679016,204115.9686,204105.606,204128.5014,47590,,,,0.298190069,,,62.46045286,,,0.225889009,0.225889009,0.225889009,62.23451401,62.23135447,62.23833522,14.51008729,51.36416387,49.06730676,53.64083846,31594624.12,35452701.13,28076974.44
9/26/20,United States of America,777.1666667,,,205634.1667,,,735.2189301,735.2189301,735.2189301,204851.1875,204840.8249,204863.7203,45658.16667,,,,0.236956423,,,62.69740928,,,0.22416665,0.22416665,0.22416665,62.45868066,62.45552112,62.46250187,13.92107552,52.11856577,49.83170506,54.43729897,31765561.93,35631243.89,28240411.83
9/27/20,United States of America,306.3333333,,,205940.5,,,730.5558245,730.5558245,730.5558245,205581.7434,205571.3808,205594.2761,38093.66667,,,,0.093400366,,,62.79080965,,,0.222744879,0.222744879,0.222744879,62.68142554,62.678266,62.68524675,11.61467595,52.91642628,50.59970326,55.3006207,31939116.56,35812618.16,28406368.09
9/28/20,United States of America,336.8333333,,,206277.3333,,,726.9360359,726.9360359,726.9360359,206308.6794,206298.3168,206321.2122,31165.16667,,,,0.102699749,,,62.8935094,,,0.221641213,0.221641213,0.221641213,62.90306675,62.89990721,62.90688796,9.502191399,53.75848747,51.50163153,56.14867499,32115432.96,35996773.87,28575282.49
9/29/20,United States of America,836.6666667,,,207114,,,724.0001681,724.0001681,724.0001681,207032.6796,207022.317,207045.2123,43598,,,,0.255097843,,,63.14860724,,,0.220746073,0.220746073,0.220746073,63.12381282,63.12065329,63.12763403,13.29293519,54.64543183,52.25827923,56.94466755,32294658.35,36183540.27,28746678.53
9/30/20,United States of America,992.5,,,208106.5,,,721.2622499,721.2622499,721.2622499,207753.9418,207743.5792,207766.4746,40886,,,,0.302611087,,,63.45121833,,,0.219911288,0.219911288,0.219911288,63.34372411,63.34056457,63.34754532,12.4660523,55.57792141,52.9923683,57.79060249,32476942.11,36373081.15,28920482.23
10/1/20,United States of America,894.5,,,209001,,,718.6322917,718.6322917,718.6322917,208472.5741,208462.2115,208485.1069,45820,,,,0.272731101,,,63.72394943,,,0.21910942,0.21910942,0.21910942,63.56283353,63.55967399,63.56665474,13.97041815,56.55659683,54.00998412,58.72014145,32662435.72,36565670.73,29097623.49
10/2/20,United States of America,827,,,209828,,,716.3013398,716.3013398,716.3013398,209188.8755,209178.5129,209201.4082,54689,,,,0.252150498,,,63.97609993,,,0.218398717,0.218398717,0.218398717,63.78123225,63.77807271,63.78505346,16.67455692,57.58206846,54.84493736,59.73494385,32851292.66,36761588.64,29277503.22
10/3/20,United States of America,702,,,210530,,,714.7639096,714.7639096,714.7639096,209903.6394,209893.2768,209916.1721,50333.66667,,,,0.21403827,,,64.1901382,,,0.217929958,0.217929958,0.217929958,63.99916221,63.99600267,64.00298342,15.34662528,58.65487157,55.85371907,60.71788385,33043668.16,36960730.38,29460691.54
10/4/20,United States of America,375,,,210905,,,714.3247777,714.3247777,714.3247777,210617.9641,210607.6015,210630.4969,35903.16667,,,,0.114336683,,,64.30447488,,,0.217796068,0.217796068,0.217796068,64.21695827,64.21379874,64.22077949,10.94679727,59.77544947,56.94101744,61.84469401,33239718.92,37163567.82,29647445.96
10/5/20,United States of America,450.5,,,211355.5,,,715.0548835,715.0548835,715.0548835,211333.019,211322.6564,211345.5518,37071.16667,,,,0.137356468,,,64.44183135,,,0.218018676,0.218018676,0.218018676,64.43497695,64.43181741,64.43879816,11.30291793,60.94415753,58.10881523,63.1052801,33439602.8,37370539.72,29838030.52
10/6/20,United States of America,721.5,,,212077,,,716.9425576,716.9425576,716.9425576,212049.9616,212039.599,212062.4943,45538,,,,0.219983778,,,64.66181513,,,0.218594223,0.218594223,0.218594223,64.65357117,64.65041164,64.65739239,13.88443696,62.1612564,59.3636926,64.33813554,33643478.5,37581555.12,30032730.8
10/7/20,United States of America,890,,,212967,,,719.8454023,719.8454023,719.8454023,212769.807,212759.4444,212782.3398,49826.5,,,,0.27135906,,,64.93317419,,,0.219479294,0.219479294,0.219479294,64.87305047,64.86989093,64.87687168,15.19199126,63.42693713,60.53337807,65.49970019,33851505.36,37796380.21,30231267.41
10/8/20,United States of America,981,,,213948,,,723.0907144,723.0907144,723.0907144,213492.8977,213482.5351,213505.4305,57524.5,,,,0.299104762,,,65.23227895,,,0.220468783,0.220468783,0.220468783,65.09351925,65.09035972,65.09734046,17.53909469,64.74133046,61.85567927,66.84216197,34063843.15,38015608.28,30434140.88
10/9/20,United States of America,962,,,214910,,,726.1047741,726.1047741,726.1047741,214219.0025,214208.6399,214231.5352,57350,,,,0.293311704,,,65.52559065,,,0.221387763,0.221387763,0.221387763,65.31490701,65.31174748,65.31872823,17.48589002,66.10443989,63.25215494,68.2788592,34280651.65,38239548.41,30641594.49
10/10/20,United States of America,749.1666667,,,215659.1667,,,728.8990037,728.8990037,728.8990037,214947.9015,214937.5389,214960.4342,57934.33333,,,,0.228419284,,,65.75400994,,,0.222239718,0.222239718,0.222239718,65.53714673,65.5339872,65.54096794,17.66405198,67.51607172,64.54133349,69.78513149,34502090.01,38468428.8,30853276.34
10/11/20,United States of America,377.8333333,,,216037,,,732.0733717,732.0733717,732.0733717,215679.9749,215669.6122,215692.5076,45082.83333,,,,0.11520056,,,65.8692105,,,0.223207576,0.223207576,0.223207576,65.76035431,65.75719477,65.76417552,13.74565764,68.97582039,65.92114896,71.28727467,34728316.03,38702235.9,31069483.68
10/12/20,United States of America,410.3333333,,,216447.3333,,,736.1609342,736.1609342,736.1609342,216416.1358,216405.7732,216428.6685,41007.33333,,,,0.125109739,,,65.99432024,,,0.224453865,0.224453865,0.224453865,65.98480817,65.98164864,65.98862938,12.50304657,70.48308963,67.36824612,72.88719194,34959485.57,38941290.39,31290437.2
10/13/20,United States of America,801.6666667,,,217249,,,741.4420038,741.4420038,741.4420038,217157.5778,217147.2152,217170.1106,53053.5,,,,0.24442642,,,66.23874666,,,0.226064051,0.226064051,0.226064051,66.21087222,66.20771269,66.21469344,16.17589653,72.03713997,68.75079037,74.51798225,35195752.07,39185693.52,31515925.17
10/14/20,United States of America,936,,,218185,,,748.0151604,748.0151604,748.0151604,217905.593,217895.2303,217918.1257,56036,,,,0.28538436,,,66.52413102,,,0.228068192,0.228068192,0.228068192,66.43894042,66.43578088,66.44276163,17.08525428,73.6370952,70.07898871,76.25238734,35437266.08,39435785.13,31745769.35
10/15/20,United States of America,973.5,,,219158.5,,,756.2700802,756.2700802,756.2700802,218661.863,218651.5004,218674.3958,64922,,,,0.296818028,,,66.82094904,,,0.230585099,0.230585099,0.230585099,66.66952552,66.66636598,66.67334673,19.79457632,75.28188067,71.44121567,78.05234475,35684174.63,39691780.22,31980081.34
10/16/20,United States of America,916.5,,,220075,,,766.4412812,766.4412812,766.4412812,219428.3043,219417.9417,219440.8371,69302,,,,0.279438853,,,67.1003879,,,0.233686276,0.233686276,0.233686276,66.90321179,66.90005226,66.907033,21.13002877,76.97024079,72.95310255,79.77282339,35936620.65,39953418.11,32219352
10/17/20,United States of America,767.8333333,,,220842.8333,,,778.3386301,778.3386301,778.3386301,220206.6429,220196.2803,220219.1757,63817.16667,,,,0.23411071,,,67.33449861,,,0.237313752,0.237313752,0.237313752,67.14052554,67.13736601,67.14434676,19.45771504,78.70071496,74.69586334,81.58580308,36194742.26,40221002.19,32464338.54
10/18/20,United States of America,470.8333333,,,221313.6667,,,791.4645066,791.4645066,791.4645066,220998.1075,220987.7448,221010.6402,56584.16667,,,,0.143556057,,,67.47805466,,,0.241315803,0.241315803,0.241315803,67.38184135,67.37868181,67.38566256,17.2523891,80.4716955,76.39885518,83.54808352,36458672.3,40495022.14,32714910.54
10/19/20,United States of America,431.3333333,,,221745,,,805.0204383,805.0204383,805.0204383,221803.1279,221792.7653,221815.6606,53018.66667,,,,0.131512593,,,67.60956726,,,0.245448977,0.245448977,0.245448977,67.62729032,67.62413079,67.63111154,16.16527592,82.28139859,77.98488228,85.46390026,36728537.79,40775325.55,32970684.36
10/20/20,United States of America,936,,,222681,,,817.8503634,817.8503634,817.8503634,222620.9783,222610.6156,222633.511,61665,,,,0.28538436,,,67.89495162,,,0.249360793,0.249360793,0.249360793,67.87665112,67.87349158,67.88047233,18.80152412,84.12783808,79.61986067,87.34146449,37004459.2,41061786.98,33231820.57
10/21/20,United States of America,1149,,,223830,,,828.6526331,828.6526331,828.6526331,223449.6309,223439.2683,223462.1636,63314,,,,0.350327596,,,68.24527921,,,0.252654382,0.252654382,0.252654382,68.1293055,68.12614596,68.13312671,19.30430062,86.00882979,81.397226,89.19004643,37286549.87,41354311.36,33498786.16
10/22/20,United States of America,928,,,224758,,,836.2144306,836.2144306,836.2144306,224285.8453,224275.4827,224298.3781,74099,,,,0.282945178,,,68.52822439,,,0.254959958,0.254959958,0.254959958,68.38426546,68.38110592,68.38808667,22.59262362,87.92195881,83.25918376,91.16795786,37574915.19,41653322.87,33771858.57
10/23/20,United States of America,945.5,,,225703.5,,,840.1496899,840.1496899,840.1496899,225125.995,225115.6324,225138.5278,80753.5,,,,0.28828089,,,68.81650528,,,0.25615981,0.25615981,0.25615981,68.64042527,68.63726573,68.64424648,24.62156617,89.86461079,84.92069478,93.24710696,37869652,41959153.55,34050380.39
10/24/20,United States of America,956.3333333,,,226659.8333,,,841.7149428,841.7149428,841.7149428,225967.7099,225957.3473,225980.2427,84587.83333,,,,0.291583949,,,69.10808923,,,0.256637052,0.256637052,0.256637052,68.89706232,68.89390278,68.90088353,25.79064604,91.83401967,86.69580189,95.31339947,38170848.05,42271761.22,34334724.18
10/25/20,United States of America,442.3333333,,,227102.1667,,,842.858913,842.858913,842.858913,226810.5689,226800.2063,226823.1016,64352.33333,,,,0.134866469,,,69.2429557,,,0.256985846,0.256985846,0.256985846,69.15404816,69.15088863,69.15786938,19.62088619,93.82730684,88.36611441,97.36991675,38478581.66,42591113.84,34624546.24
10/26/20,United States of America,603.3333333,,,227705.5,,,845.4064752,845.4064752,845.4064752,227655.9753,227645.6127,227668.5081,62984.33333,,,,0.183955019,,,69.42691072,,,0.257762592,0.257762592,0.257762592,69.41181076,69.40865122,69.41563197,19.20378597,95.84142879,90.33506041,99.45505329,38792921.16,42917305.26,34920826.02
10/27/20,United States of America,1016.5,,,228722,,,850.9310595,850.9310595,850.9310595,228506.9064,228496.5438,228519.4392,77871,,,,0.309928635,,,69.73683935,,,0.259447026,0.259447026,0.259447026,69.67125778,69.66809825,69.67507899,23.7426982,97.87320037,92.25808487,101.6038179,39113924.44,43250544.17,35223412.92
10/28/20,United States of America,1033.833333,,,229755.8333,,,860.578099,860.578099,860.578099,229367.4845,229357.1219,229380.0173,79515,,,,0.31521353,,,70.05205288,,,0.262388387,0.262388387,0.262388387,69.93364617,69.93048663,69.93746738,24.24395022,99.91935488,94.27834726,103.7038866,39441638.67,43590670.86,35532625.84
10/29/20,United States of America,1023.833333,,,230779.6667,,,874.9126875,874.9126875,874.9126875,230242.3972,230232.0346,230254.9299,91016,,,,0.312164552,,,70.36421744,,,0.266758972,0.266758972,0.266758972,70.20040514,70.1972456,70.20422635,27.75058005,101.9765992,96.32011141,106.012912,39776100.23,43938370.66,35848535.32
10/30/20,United States of America,1067.833333,,,231847.5,,,893.8023037,893.8023037,893.8023037,231136.1995,231125.8369,231148.7322,99011,,,,0.325580056,,,70.68979749,,,0.272518375,0.272518375,0.272518375,70.47292352,70.46976398,70.47674473,30.18823813,104.0416096,98.54667899,108.2070574,40117334.58,44293266.8,36171747.47
10/31/20,United States of America,974.6666667,,,232822.1667,,,916.2197579,916.2197579,916.2197579,232052.4192,232042.0566,232064.952,90978,,,,0.297173743,,,70.98697123,,,0.279353407,0.279353407,0.279353407,70.75227692,70.74911739,70.75609813,27.73899393,106.1110368,100.5909326,110.3096637,40465356.21,44655059.03,36501664.33
11/1/20,United States of America,511.6666667,,,233333.8333,,,940.8234774,940.8234774,940.8234774,232993.2427,232982.8801,233005.7755,83200,,,,0.156006052,,,71.14297729,,,0.286855028,0.286855028,0.286855028,71.03913195,71.03597241,71.04295316,25.36749868,108.1815069,102.4775178,112.6595385,40820168.54,45024558.35,36837768.79
11/2/20,United States of America,539.8095238,,,233873.6429,,,965.9063988,965.9063988,965.9063988,233959.1491,233948.7865,233971.6819,78348,,,,0.164586747,,,71.30756403,,,0.294502756,0.294502756,0.294502756,71.33363471,71.33047517,71.33745592,23.88813446,110.2496199,104.3582235,114.8436624,41181763.85,45401221.14,37180041.57
11/3/20,United States of America,1130.642857,,,235004.2857,,,989.399226,989.399226,989.399226,234948.5483,234938.1857,234961.0811,97339,,,,0.344730543,,,71.65229458,,,0.301665668,0.301665668,0.301665668,71.63530037,71.63214084,71.63912159,29.67844897,112.3119544,106.264119,116.8971228,41550123.17,45784618.84,37528565.28
11/4/20,United States of America,1144.142857,,,236148.4286,,,1009.405956,1009.405956,1009.405956,235957.9543,235947.5917,235970.4871,105118,,,,0.348846664,,,72.00114124,,,0.307765676,0.307765676,0.307765676,71.94306605,71.93990651,71.94688726,32.05024912,114.3650646,108.5192299,118.8527698,41925216.25,46174430.64,37884485.27
11/5/20,United States of America,1228.642857,,,237377.0714,,,1024.907143,1024.907143,1024.907143,236982.8614,236972.4988,236995.3942,129256,,,,0.37461053,,,72.37575177,,,0.312491954,0.312491954,0.312491954,72.25555801,72.25239847,72.25937922,39.40987272,116.4055092,110.5786494,121.075959,42307001.56,46571534.03,38247159.72
11/6/20,United States of America,1240.642857,,,238617.7143,,,1036.412272,1036.412272,1036.412272,238019.2737,238008.9111,238031.8065,127403,,,,0.378269303,,,72.75402107,,,0.315999843,0.315999843,0.315999843,72.57155785,72.56839831,72.57537906,38.84489705,118.4298832,112.6023487,123.114564,42695426.39,46975323.62,38616471.47
11/7/20,United States of America,1175.142857,,,239792.8571,,,1046.500841,1046.500841,1046.500841,239065.7746,239055.412,239078.3073,131366.8333,,,,0.358298496,,,73.11231957,,,0.319075826,0.319075826,0.319075826,72.89063367,72.88747414,72.89445489,40.0534612,120.4349118,114.5214197,125.1973741,43090427.29,47385944.38,38992077.37
11/8/20,United States of America,618.9761905,,,240411.8333,,,1058.514118,1058.514118,1058.514118,240124.2887,240113.9261,240136.8214,118267.3333,,,,0.188724492,,,73.30104406,,,0.322738648,0.322738648,0.322738648,73.21337232,73.21021279,73.21719353,36.0594522,122.4175373,116.3875778,127.3807783,43491930.77,47803726.23,39373803.87
11/9/20,United States of America,752.3333333,,,241164.1667,,,1075.455554,1075.455554,1075.455554,241199.7442,241189.3816,241212.277,112466.8333,,,,0.229384794,,,73.53042885,,,0.327904055,0.327904055,0.327904055,73.54127638,73.53811684,73.54509759,34.29089239,124.3749344,118.4938427,129.4761101,43899854.1,48228380.34,39762438.47
11/10/20,United States of America,1438.833333,,,242603,,,1099.908524,1099.908524,1099.908524,242299.6528,242289.2901,242312.1855,139956.5,,,,0.438697148,,,73.969126,,,0.335359712,0.335359712,0.335359712,73.87663609,73.87347655,73.8804573,42.67243185,126.3044929,120.5157583,131.4123869,44314105.97,48659385.01,40157704.52
11/11/20,United States of America,1443.75,,,244046.75,,,1134.086344,1134.086344,1134.086344,243433.7391,243423.3765,243446.2719,148341.5,,,,0.440196229,,,74.40932223,,,0.345780455,0.345780455,0.345780455,74.22241654,74.21925701,74.22623775,45.22900007,128.2038785,122.4157139,133.3775977,44734587.42,49096835.16,40559202.03
11/12/20,United States of America,1308.75,,,245355.5,,,1179.850567,1179.850567,1179.850567,244613.5897,244603.2271,244626.1224,162645,,,,0.399035023,,,74.80835725,,,0.359733867,0.359733867,0.359733867,74.58215041,74.57899087,74.58597162,49.59010605,130.0710986,124.3363607,135.1535565,45161192.96,49540110.08,40966998.84
11/13/20,United States of America,1223.25,,,246578.75,,,1237.692718,1237.692718,1237.692718,245851.2824,245840.9198,245863.8151,180003,,,,0.372966259,,,75.18132351,,,0.377369813,0.377369813,0.377369813,74.95952022,74.95636069,74.96334143,54.88252242,131.9045734,126.3863931,136.9811862,45593811.91,49989379.24,41381519.33
11/14/20,United States of America,1311.416667,,,247890.1667,,,1305.512794,1305.512794,1305.512794,247156.7952,247146.4326,247169.3279,172998.3333,,,,0.399848084,,,75.5811716,,,0.398048006,0.398048006,0.398048006,75.35756823,75.35440869,75.36138944,52.74681482,133.7031382,128.2684045,138.9285952,46032329.76,50445035.48,41802212.41
11/15/20,United States of America,775.3333333,,,248665.5,,,1379.727963,1379.727963,1379.727963,248536.5231,248526.1605,248549.0559,144161.8333,,,,0.236397444,,,75.81756904,,,0.420676049,0.420676049,0.420676049,75.77824428,75.77508474,75.78206549,43.95462882,135.4659993,130.3820606,140.7429611,46476629.42,50906642.46,42229837.84
11/16/20,United States of America,827.8333333,,,249493.3333,,,1455.28802,1455.28802,1455.28802,249991.8112,249981.4486,250004.3439,150407.8333,,,,0.252404579,,,76.06997362,,,0.443714146,0.443714146,0.443714146,76.22195842,76.21879889,76.22577964,45.8590206,137.1925668,132.4856905,142.3390192,46926591.86,51373484.16,42664362.73
11/17/20,United States of America,1785.666667,,,251279,,,1525.302773,1525.302773,1525.302773,251517.1139,251506.7513,251529.6467,164042,,,,0.544445875,,,76.6144195,,,0.465061492,0.465061492,0.465061492,76.68701992,76.68386038,76.69084113,50.01604831,138.8823734,134.3910075,144.0027894,47382096.51,51845782.68,43105136.64
11/18/20,United States of America,1886.5,,,253165.5,,,1581.582423,1581.582423,1581.582423,253098.6964,253088.3338,253111.2291,173794,,,,0.575189739,,,77.18960923,,,0.482221034,0.482221034,0.482221034,77.16924095,77.16608141,77.17306216,52.98941186,140.5350446,136.1109991,145.9268753,47843021.56,52324391.8,43551551.77
11/19/20,United States of America,2112.5,,,255278,,,1616.725652,1616.725652,1616.725652,254715.422,254705.0594,254727.9548,191270,,,,0.644096646,,,77.83370588,,,0.492936128,0.492936128,0.492936128,77.66217708,77.65901754,77.66599829,58.31780617,142.150265,137.8573981,147.6616353,48309244.19,52808690.55,44003694.71
